,公告日期,代码,公告标题,current_close,current_open,current_high,current_low,current_vol,next_close,up_or_down,pos_or_neg
115,2022-06-17,300699.SZ,光威复材关持股光威复材关部分董事监事高级理人员股份减持计划时间届满,54.68,55.01,55.87,52.6,86256.2,55.63,1,0
116,2022-06-17,300717.SZ,华信新材关特定股东减持计划减持完毕,13.26,13.32,13.41,13.09,6532.49,13.48,1,-1
117,2022-06-17,300718.SZ,长盛轴承浙江长盛滑动轴承股份限公司独立董事公开征集委托投票权报告书,13.23,13.0,13.31,12.92,11826.2,14.17,1,1
118,2022-06-17,300735.SZ,光弘科技关部分高级理人员减持股份预披露,10.06,9.91,10.1,9.88,61891.7,10.14,0,0
119,2022-06-17,300739.SZ,明阳电路关年限制性股票激励计划首次授予二解限售期限售股份上市流通提示性,15.12,15.08,15.26,14.91,24503.4,15.21,0,1
120,2022-06-17,300773.SZ,拉卡拉拉卡拉支付股份限公司关部分股东减持计划完成暨实施情况拉卡拉拉卡拉支付股份限公司关持股,18.53,18.7,18.7,18.12,181451.0,18.54,0,0
121,2022-06-17,300806.SZ,斯迪克关提前还部分暂时补充流动资金闲置募集资金,25.99,25.18,26.19,25.0,28782.9,25.82,0,0
122,2022-06-17,300832.SZ,新产业四届监事会四次会议决议新产业董事会审计委员会工作细年月新产业监事会议事规年月新产业募集资金理办法年月新产业华泰联合证券限责公司关公司外投资设立境外子公司暨关联交易核查意见新产业信息披露理制度年月新产业利润分配理制度年月新产业承诺理制度年月新产业关召开年次时股东大会通知新产业独立董事工作制度年月新产业董事监事高级理人员持股变动理制度年月新产业总理工作细年月新产业董事会秘书工作细年月新产业关外投资设立境外子公司暨关联交易新产业外担保理制度年月新产业关修订新产业公司章程年月新产业董事会薪酬考核委员会工作细年月新产业信息披露暂缓豁免理制度年月新产业提供财务资助理制度年月新产业四届董事会四次会议决议新产业股东大会议事规年月新产业独立董事关四届董事会四次会议相关事项事前认意见新产业独立董事关四届董事会四次会议相关事项独立意见新产业外投资理制度年月新产业关联交易决策制度年月新产业董事会议事规年月新产业投资关系理制度年月新产业董事会战略委员会工作细年月新产业内幕信息知情人登记理制度年月,44.0,43.43,44.35,43.1,25818.8,44.43,0,1
123,2022-06-17,300845.SZ,捷安高科董事会秘书工作细捷安高科关修订公司相关治理制度捷安高科关召开年次时股东大会通知捷安高科利润分配理制度捷安高科董事监事高级理人员持公司股份变动理制度捷安高科内部审计工作制度捷安高科年限制性股票激励计划首次授予激励象名单授予日捷安高科外投资理制度捷安高科北京市君致律师事务关郑州捷安高科股份限公司年限制性股票激励计划调整首次授予事项法律意见书捷安高科投资关系理制度捷安高科关监事辞职补选监事捷安高科年度报告重大差错责追究制度捷安高科关调整年限制性股票激励计划首次预留授予价格数量捷安高科防范控股股东关联方资金占理制度捷安高科监事会关年限制性股票激励计划首次授予激励象名单核查意见捷安高科四届董事会十六次会议决议捷安高科四届监事会十次会议决议捷安高科募集资金理办法捷安高科承诺理制度捷安高科总理工作细捷安高科关激励象首次授予限制性股票捷安高科监事会议事规捷安高科独立董事关四届董事会十六次会议相关事项独立意见,13.09,13.39,13.39,12.96,13530.4,13.35,1,1
124,2022-06-17,300858.SZ,科拓生物关变更保荐机构后重新签订募集资金三方四方监协议,27.0,25.89,27.14,25.8,14828.3,26.95,0,1
125,2022-06-17,300877.SZ,金春股份年次时股东大会法律意见书金春股份上海荣正投资咨询股份限公司关公司年限制性股票激励计划首次授予相关事项独立财务顾问报告金春股份年限制性股票激励计划激励象名单首次授予日金春股份独立董事关三届董事会五次会议相关事项发表独立意见金春股份关年限制性股票激励计划内幕信息知情人激励象买卖公司股票情况查报告金春股份年次时股东大会决议金春股份三届董事会五次会议决议金春股份三届监事会五次会议决议金春股份安徽承义律师事务关安徽金春无纺布股份限公司年限制性股票激励计划首次授予限制性股票事项法律意见书金春股份关参投资设立合伙企业暨关联交易进展金春股份监事会关年限制性股票激励计划激励象名单首次授予日核查意见金春股份关激励象首次授予限制性股票,16.38,16.4,16.42,15.91,13827.0,16.63,1,1
126,2022-06-17,300884.SZ,狄耐克关使闲置募集资金进行现金理期赎回继续进行现金理,10.03,9.99,10.1,9.86,19985.9,10.12,0,-1
127,2022-06-17,300909.SZ,汇创达关延期回复深圳证券交易重组问询函,39.64,39.4,39.82,38.78,4708.0,40.0,0,-1
128,2022-06-17,300937.SZ,药易购关公司董事高级理人员减持股份进展暨提前终止减持计划,29.63,29.82,29.98,29.18,13034.2,29.94,0,-1
129,2022-06-17,300947.SZ,德必集团关全资子公司签订日常营重大合进展暨全资子公司控股子公司提供担保,31.04,31.27,31.27,30.53,11909.7,31.5,1,1
130,2022-06-17,300960.SZ,通业科技独立董事关三届董事会五次会议相关事项独立意见通业科技广东信达律师事务关通业科技年限制性股票激励计划草案法律意见书通业科技关召开年次时股东大会通知通业科技三届监事会五次会议决议通业科技年限制性股票激励计划草案摘通业科技年限制性股票激励计划激励象名单通业科技股权激励计划查表通业科技三届董事会五次会议决议通业科技独立董事公开征集投票权报告书通业科技年限制性股票激励计划草案通业科技年限制性股票激励计划实施考核理办法,18.35,18.06,18.6,17.8,7579.74,18.89,1,1
131,2022-06-17,300977.SZ,深圳瑞捷关使暂时闲置募集资金进行现金理期赎回继续进行现金理进展,22.04,22.23,22.3,21.62,4748.5,22.32,1,0
132,2022-06-17,300978.SZ,东箭科技关董事辞职东箭科技关董事兼副总理减持股份预披露东箭科技关外担保进展,13.52,13.18,13.65,13.18,24687.8,13.26,-1,0
133,2022-06-17,301092.SZ,争光股份浙江争光实业股份限公司年二次时股东大会法律意见书争光股份浙江争光实业股份限公司年二次时股东大会决议,30.49,29.8,30.66,29.5,51721.4,30.52,0,1
134,2022-06-17,301193.SZ,家联科技关使部分闲置募集资金进行现金理进展,27.51,27.0,27.64,26.7,14293.8,28.12,1,0
135,2022-06-17,301221.SZ,光庭信息关首次公开发行网下配售限售股上市流通提示性光庭信息国金证券股份限公司关武汉光庭信息技术股份限公司首次公开发行网下配售限售股上市流通核查意见,58.79,54.0,59.77,53.01,34152.0,58.21,-1,1
136,2022-06-17,600073.SH,上海梅林关召开年度暨年季度业绩说明会上海梅林八届董事会三十五次会议决议上海梅林独立董事关董事会换届选举独立意见上海梅林八届监事会十五次会议决议,7.78,7.82,7.89,7.63,155603.0,7.7,-1,1
137,2022-06-17,600081.SH,东风电子科技股份限公司年年度股东大会资料,12.85,12.61,12.98,12.41,158462.0,12.89,0,1
138,2022-06-17,600101.SH,四川明星电力股份限公司关董事会换届选举四川明星电力股份限公司独立董事候选人声明唐国琼四川明星电力股份限公司十届董事会三十二次会议决议四川明星电力股份限公司关监事会换届选举四川明星电力股份限公司独立董事提名人声明吴越四川明星电力股份限公司独立董事候选人声明盛毅四川明星电力股份限公司独立董事候选人声明吴越四川明星电力股份限公司独立董事提名人声明盛毅四川明星电力股份限公司独立董事提名人声明唐国琼四川明星电力股份限公司独立董事关董事会换届选举独立意见四川明星电力股份限公司关召开年二次时股东大会通知四川明星电力股份限公司十届监事会二十五次会议决议,9.88,9.85,10.05,9.6,322419.0,10.31,1,1
139,2022-06-17,600136.SH,武汉代明诚文化体育集团股份限公司股东致行动人权益变动例超武汉代明诚文化体育集团股份限公司股东减持股份进展,2.1,2.1,2.12,2.07,108310.0,2.06,-1,0
140,2022-06-17,600153.SH,建发股份公司章程年月修订建发股份关变更注册资暨修订建发股份关年限制性股票激励计划预留授予结果,12.83,13.05,13.07,12.67,303301.0,12.96,0,1
141,2022-06-17,600173.SH,卧龙产股票交易异常波动,6.12,6.4,6.6,5.9,359782.0,6.73,1,-1
142,2022-06-17,600186.SH,莲花健康年次时股东大会决议莲花健康关召开年度暨年季度业绩说明会北京金杜律师事务关莲花健康产业集团股份限公司年次时股东大会法律意见书,2.83,2.83,2.87,2.8,156769.0,2.72,-1,1
143,2022-06-17,600198.SH,关聘公司高级理人员独立董事意见大唐电信科技股份限公司八届董事会二十四次会议决议大唐电信科技股份限公司关上海证券交易公司出售子公司股权暨关联交易问询函回复,7.02,7.01,7.13,6.9,87563.0,7.04,0,1
144,2022-06-17,600222.SH,关中国研究型医院学会签署关新增日常关联交易预计额度九届监事会四次会议决议董事会审计委员会关新增日常关联交易预计额度审核意见九届董事会五次会议决议独立董事关新增日常关联交易预计额度事项独立意见独立董事关新增日常关联交易预计额度事项事前认意见,6.26,6.45,6.61,6.21,220934.0,6.19,-1,1
145,2022-06-17,600305.SH,江苏世纪仁律师事务关江苏恒醋业股份限公司非公开发行股票变更签字律师专项说明江苏恒醋业股份限公司关变更非公开发行股票签字律师江苏恒醋业股份限公司关变更非公开发行股票项目签字律师专项说明华泰联合证券限责公司关江苏恒醋业股份限公司非公开发行股票项目变更签字律师专项说明江苏恒醋业股份限公司华泰联合证券限责公司关江苏恒醋业股份限公司非公开发行股票申请文件反馈意见回复修订稿江苏恒醋业股份限公司关非公开发行股票申报文件反馈意见回复修订稿,12.05,11.88,12.08,11.77,141534.0,12.14,0,1
146,2022-06-17,600340.SH,华夏幸福关控股股东集中竞价动减持股份进展华夏幸福关控股股东权益变动提示性,3.26,3.32,3.36,3.23,844625.0,3.29,0,1
147,2022-06-17,600362.SH,中信证券股份限公司关江西铜业股份限公司分拆属子公司江西省江铜铜箔科技股份限公司创业板上市事宜股票交易查期间相关内幕信息知情人买卖公司股票情况核查意见北京德恒律师事务关江西铜业股份限公司分拆属子公司江西省江铜铜箔科技股份限公司深圳证券交易创业板上市股票交易查期间内相关方买卖股票情况专项核查意见江西铜业股份限公司关分拆属子公司江西省江铜铜箔科技股份限公司创业板上市事宜相关内幕信息知情人买卖公司股票情况查询结果,18.5,18.47,18.64,18.28,151595.0,18.31,-1,-1
148,2022-06-17,600378.SH,昊华科技关公司年限制性股票激励计划首次授予部分解限售期解锁暨上市昊华科技独立董事关公司七届董事会三十六次会议相关事项独立意见北京市通商律师事务关昊华化工科技集团股份限公司年限制性股票激励计划首次授予部分解限售期解限售条件成法律意见书昊华科技七届董事会三十六次会议通讯决议昊华科技七届监事会二十九次会议通讯决议昊华科技关年度利润分配方案调整股分配例昊华科技关公司会计政策变更,38.81,38.0,38.84,37.25,14450.1,38.11,-1,1
149,2022-06-17,600381.SH,青海春天关参加年青海辖区上市公司投资集体接日暨年度业绩说明会,13.9,13.3,14.01,13.2,207715.0,14.2,1,1
150,2022-06-17,600433.SH,冠豪高新关完成工商变更登记换发营业执,3.64,3.62,3.65,3.57,193107.0,3.6,-1,1
151,2022-06-17,600503.SH,甬兴证券关上市公司次重组内幕知情人买卖股票查报告专项核查意见国浩律师上海事务关华丽家族重大资产出售股票交易查期间相关内幕知情人买卖股票情况专项核查意见华丽家族股份限公司关重大资产出售报告书草案修订稿修订说明华丽家族股份限公司关上海证券交易华丽家族股份限公司关召开年次时股东大会通知华丽家族股份限公司关次交易内幕知情人买卖股票查报告华丽家族股份限公司七届董事会十九次会议决议华丽家族股份限公司七届监事会十四次会议决议甬兴证券关华丽家族重大资产出售报告书独立财务顾问报告修订稿中联资产评估集团限公司关上海证券交易华丽家族股份限公司重大资产出售报告书草案摘修订稿甬兴证券关上海证券交易华丽家族股份限公司重大资产出售报告书草案修订稿,2.93,2.9,2.96,2.9,180036.0,2.94,0,1
152,2022-06-17,600547.SH,山东黄金矿业股份限公司独立非执行董事关提名六届董事会非执行董事独立意见山东黄金矿业股份限公司关董事长辞职山东黄金矿业股份限公司关提名六届董事会非执行董事山东黄金矿业股份限公司六届董事会二十四次会议决议,19.21,18.93,19.45,18.88,601034.0,19.08,0,1
153,2022-06-17,600661.SH,昂立教育大股东关股票交易异常波动问询函回复昂立教育关股票交易异常波动,11.59,12.61,12.61,11.54,529530.0,11.47,-1,-1
154,2022-06-17,600674.SH,四川川投源股份限公司关使部分闲置募集资金购买理财产品期赎回,11.9,11.72,11.95,11.72,83661.2,11.92,0,-1
